Starting KVS server on :8080
get/s 0.00
put/s 0.00
aborts/s 0.00
ops/s 0.00

get/s 0.00
put/s 0.00
aborts/s 0.00
ops/s 0.00

get/s 0.00
put/s 0.00
aborts/s 0.00
ops/s 0.00

get/s 0.00
put/s 0.00
aborts/s 0.00
ops/s 0.00

get/s 0.00
put/s 0.00
aborts/s 0.00
ops/s 0.00

get/s 69454.28
put/s 1590.85
aborts/s 87.99
ops/s 71045.13

get/s 74584.09
put/s 1365.30
aborts/s 279.65
ops/s 75949.39

get/s 76375.46
put/s 1478.56
aborts/s 545.47
ops/s 77854.02

get/s 77094.53
put/s 1424.77
aborts/s 729.88
ops/s 78519.30

get/s 77249.15
put/s 1449.83
aborts/s 897.90
ops/s 78698.98

get/s 75321.76
put/s 1413.79
aborts/s 1067.84
ops/s 76735.55

get/s 75186.64
put/s 1340.65
aborts/s 1207.69
ops/s 76527.30

get/s 75605.51
put/s 1360.81
aborts/s 1350.81
ops/s 76966.32

get/s 69871.19
put/s 1241.88
aborts/s 1343.87
ops/s 71113.07

get/s 78557.31
put/s 1306.71
aborts/s 1603.64
ops/s 79864.02


Shutting down server...
key: 545773, value: 
key: 651016, value: 
key: 41143, value: 
key: 34497, value: 
key: 356942, value: 
key: 334465, value: 
key: 534951, value: 
key: 94031, value: 
key: 811175, value: 
key: 90835, value: 
key: 690664, value: 
key: 640045, value: 
key: 717042, value: 
key: 8762, value: 
key: 685372, value: 
key: 207743, value: 
key: 270615, value: 
key: 398100, value: 
key: 249727, value: 
key: 140309, value: 
key: 762466, value: 
key: 88533, value: 
key: 84344, value: 
key: 19544, value: 
key: 843105, value: 
key: 209503, value: 
key: 642164, value: 
key: 29721, value: 
key: 927427, value: 
key: 84874, value: 
key: 283332, value: 
key: 844234, value: 
key: 55070, value: 
key: 665361, value: 
key: 408797, value: 
key: 414402, value: 
key: 887187, value: 
key: 612620, value: 
key: 337017, value: 
key: 704482, value: 
key: 598944, value: 
key: 754245, value: 
key: 954649, value: 
key: 3480, value: 
key: 879856, value: 
key: 743946, value: 
key: 136924, value: 
key: 111585, value: 
key: 828128, value: 
key: 280425, value: 
key: 180374, value: 
key: 384932, value: 
key: 106666, value: 
key: 298804, value: 
key: 6270, value: 
key: 897083, value: 
key: 530401, value: 
key: 23037, value: 
key: 370021, value: 
key: 504763, value: 
key: 82302, value: 
key: 841776, value: 
key: 401738, value: 
key: 181151, value: 
key: 655580, value: 
key: 309050, value: 
key: 720891, value: 
key: 17524, value: 
key: 271896, value: 
key: 527658, value: 
key: 787643, value: 
key: 29800, value: 
key: 539093, value: 
key: 720460, value: 
key: 29077, value: 
key: 129306, value: 
key: 53971, value: 
key: 597796, value: 
key: 9413, value: 
key: 10932, value: 
key: 161218, value: 
key: 169418, value: 
key: 63640, value: 
key: 94862, value: 
key: 231131, value: 
key: 297609, value: 
key: 914232, value: 
key: 268939, value: 
key: 119992, value: 
key: 1992, value: 
key: 356029, value: 
key: 140000, value: 
key: 779, value: 
key: 48528, value: 
key: 771626, value: 
key: 344901, value: 
key: 306110, value: 
key: 116663, value: 
key: 182406, value: 
key: 184714, value: 
key: 346943, value: 
key: 663589, value: 
key: 161849, value: 
key: 59366, value: 
key: 282654, value: 
key: 844865, value: 
key: 206566, value: 
key: 465176, value: 
key: 102523, value: 
key: 347375, value: 
key: 654, value: 
key: 689956, value: 
key: 327953, value: 
key: 246863, value: 
key: 16530, value: 
key: 567351, value: 
key: 96411, value: 
key: 240090, value: 
key: 608586, value: 
key: 932096, value: 
key: 101298, value: 
key: 5828, value: 
key: 228661, value: 
key: 93410, value: 
key: 170812, value: 
key: 6128, value: 
key: 36811, value: 
key: 19076, value: 
key: 540765, value: 
key: 83248, value: 
key: 293854, value: 
key: 746422, value: 
key: 29196, value: 
key: 139961, value: 
key: 383674, value: 
key: 635595, value: 
key: 858187, value: 
key: 40591, value: 
key: 320525, value: 
key: 24715, value: 
key: 928170, value: 
key: 126828, value: 
key: 6663, value: 
key: 767131, value: 
key: 956874, value: 
key: 146044, value: 
key: 572973, value: 
key: 584149, value: 
key: 998595, value: 
key: 116148, value: 
key: 368060, value: 
key: 141885, value: 
key: 892099, value: 
key: 963245, value: 
key: 634310, value: 
key: 840528, value: 
key: 396342, value: 
key: 589656, value: 
key: 85749, value: 
key: 286636, value: 
key: 59865, value: 
key: 248973, value: 
key: 415854, value: 
key: 246490, value: 
key: 784394, value: 
key: 314117, value: 
key: 223992, value: 
key: 231421, value: 
key: 1727, value: 
key: 978711, value: 
key: 11360, value: 
key: 59975, value: 
key: 901346, value: 
key: 22003, value: 
key: 10750, value: 
key: 994140, value: 
key: 354140, value: 
key: 126745, value: 
key: 161704, value: 
key: 407077, value: 
key: 222355, value: 
key: 988772, value: 
key: 958630, value: 
key: 418134, value: 
key: 373987, value: 
key: 93636, value: 
key: 56817, value: 
key: 289574, value: 
key: 136249, value: 
key: 5680, value: 
key: 614103, value: 
key: 228010, value: 
key: 123111, value: 
key: 49358, value: 
key: 42168, value: 
key: 788756, value: 
key: 102208, value: 
key: 861710, value: 
key: 228328, value: 
key: 138711, value: 
key: 80568, value: 
key: 379435, value: 
key: 466027, value: 
key: 19681, value: 
key: 51041, value: 
key: 513752, value: 
key: 18178, value: 
key: 334133, value: 
key: 284951, value: 
key: 537909, value: 
key: 452172, value: 
key: 76363, value: 
key: 49455, value: 
key: 507232, value: 
key: 26999, value: 
key: 833924, value: 
key: 679425, value: 
key: 26597, value: 
key: 399358, value: 
key: 9206, value: 
key: 122156, value: 
key: 982264, value: 
key: 910694, value: 
key: 6052, value: 
key: 847756, value: 
key: 908460, value: 
key: 26153, value: 
key: 510971, value: 
key: 158247, value: 
key: 872905, value: 
key: 131222, value: 
key: 8591, value: 
key: 4759, value: 
key: 731428, value: 
key: 630611, value: 
key: 6014, value: 
key: 947049, value: 
key: 301171, value: 
key: 80283, value: 
key: 57814, value: 
key: 174441, value: 
key: 205503, value: 
key: 66786, value: 
key: 140345, value: 
key: 945382, value: 
key: 788406, value: 
key: 724770, value: 
key: 18970, value: 
key: 264216, value: 
key: 19212, value: 
key: 158492, value: 
key: 128819, value: 
key: 120602, value: 
key: 469967, value: 
key: 826366, value: 
key: 10042, value: 
key: 100608, value: 
key: 724389, value: 
key: 178443, value: 
key: 952814, value: 
key: 516351, value: 
key: 36923, value: 
key: 136171, value: 
key: 543760, value: 
key: 284980, value: 
key: 72075, value: 
key: 97474, value: 
key: 634789, value: 
key: 173419, value: 
key: 118616, value: 
key: 427765, value: 
key: 382042, value: 
key: 255089, value: 
key: 429185, value: 
key: 14473, value: 
key: 578689, value: 
key: 310236, value: 
key: 480601, value: 
key: 479656, value: 
key: 150432, value: 
key: 619425, value: 
key: 463561, value: 
key: 19234, value: 
key: 528868, value: 
key: 365588, value: 
key: 1154, value: 
key: 225950, value: 
key: 152182, value: 
key: 384468, value: 
key: 31775, value: 
key: 828647, value: 
key: 259603, value: 
key: 420416, value: 
key: 32080, value: 
key: 511066, value: 
key: 838837, value: 
key: 192988, value: 
key: 909281, value: 
key: 623527, value: 
key: 261127, value: 
key: 205662, value: 
key: 29642, value: 
key: 752184, value: 
key: 857207, value: 
key: 127504, value: 
key: 692, value: 
key: 437775, value: 
key: 325838, value: 
key: 531587, value: 
key: 985018, value: 
key: 143452, value: 
key: 603101, value: 
key: 61192, value: 
key: 691513, value: 
key: 435102, value: 
key: 363416, value: 
key: 13139, value: 
key: 448540, value: 
key: 179220, value: 
key: 566767, value: 
key: 521485, value: 
key: 702006, value: 
key: 144, value: 
key: 544194, value: 
key: 10075, value: 
key: 49174, value: 
key: 303818, value: 
key: 221475, value: 
key: 18600, value: 
key: 63879, value: 
key: 522693, value: 
key: 111080, value: 
key: 837030, value: 
key: 11140, value: 
key: 528574, value: 
key: 3851, value: 
key: 908589, value: 
key: 816983, value: 
key: 705517, value: 
key: 46807, value: 
key: 76020, value: 
key: 998713, value: 
key: 278213, value: 
key: 306288, value: 
key: 30220, value: 
key: 408074, value: 
key: 18961, value: 
key: 505223, value: 
key: 193091, value: 
key: 780239, value: 
key: 377529, value: 
key: 387485, value: 
key: 195141, value: 
key: 160882, value: 
key: 265615, value: 
key: 126954, value: 
key: 588981, value: 
key: 346169, value: 
key: 223710, value: 
key: 751790, value: 
key: 10541, value: 
key: 155907, value: 
key: 715666, value: 
key: 133008, value: 
key: 104930, value: 
key: 140075, value: 
key: 294626, value: 
key: 751954, value: 
key: 7703, value: 
key: 785654, value: 
key: 108079, value: 
key: 16156, value: 
key: 424311, value: 
key: 568404, value: 
key: 343719, value: 
key: 142147, value: 
key: 498141, value: 
key: 717653, value: 
key: 367533, value: 
key: 626908, value: 
key: 850468, value: 
key: 324585, value: 
key: 283745, value: 
key: 33544, value: 
key: 264582, value: 
key: 129579, value: 
key: 604876, value: 
key: 662465, value: 
key: 8465, value: 
key: 282263, value: 
key: 147371, value: 
key: 842085, value: 
key: 208131, value: 
key: 414952, value: 
key: 72280, value: 
key: 44135, value: 
key: 742091, value: 
key: 418145, value: 
key: 108866, value: 
key: 252493, value: 
key: 199578, value: 
key: 931385, value: 
key: 132742, value: 
key: 112579, value: 
key: 2014, value: 
key: 65257, value: 
key: 470945, value: 
key: 65077, value: 
key: 43873, value: 
key: 513950, value: 
key: 504488, value: 
key: 194124, value: 
key: 2465, value: 
key: 474567, value: 
key: 230466, value: 
key: 910311, value: 
key: 512786, value: 
key: 635799, value: 
key: 327784, value: 
key: 3512, value: 
key: 740190, value: 
key: 8847, value: 
key: 30312, value: 
key: 271399, value: 
key: 9770, value: 
key: 182594, value: 
key: 595404, value: 
key: 233650, value: 
key: 147674, value: 
key: 218417, value: 
key: 378807, value: 
key: 664762, value: 
key: 495465, value: 
key: 971633, value: 
key: 274738, value: 
key: 706895, value: 
key: 683743, value: 
key: 550115, value: 
key: 50293, value: 
key: 435333, value: 
key: 526369, value: 
key: 1754, value: 
key: 822766, value: 
key: 481150, value: 
key: 861802, value: 
key: 41558, value: 
key: 786358, value: 
key: 928507, value: 
key: 62281, value: 
key: 31252, value: 
key: 295447, value: 
key: 86984, value: 
key: 793057, value: 
key: 10132, value: 
key: 638217, value: 
key: 802425, value: 
key: 10657, value: 
key: 36275, value: 
key: 316872, value: 
key: 282982, value: 
key: 552829, value: 
key: 752412, value: 
key: 51717, value: 
key: 377266, value: 
key: 2175, value: 
key: 74334, value: 
key: 880522, value: 
key: 987616, value: 
key: 610105, value: 
key: 776292, value: 
key: 174283, value: 
key: 90646, value: 
key: 440371, value: 
key: 168912, value: 
key: 220050, value: 
key: 580640, value: 
key: 49077, value: 
key: 974032, value: 
key: 867620, value: 
key: 248153, value: 
key: 247433, value: 
key: 381269, value: 
key: 156755, value: 
key: 939068, value: 
key: 627318, value: 
key: 79283, value: 
key: 167540, value: 
key: 149786, value: 
key: 707296, value: 
key: 568718, value: 
key: 282164, value: 
key: 313583, value: 
key: 48050, value: 
key: 501917, value: 
key: 248258, value: 
key: 180662, value: 
key: 102347, value: 
key: 828652, value: 
key: 388703, value: 
key: 60694, value: 
key: 67013, value: 
key: 165887, value: 
key: 616811, value: 
key: 567575, value: 
key: 311774, value: 
key: 68498, value: 
key: 99302, value: 
key: 842436, value: 
key: 52842, value: 
key: 295188, value: 
key: 81844, value: 
key: 739354, value: 
key: 752649, value: 
key: 539, value: 
key: 247, value: 
key: 62421, value: 
key: 551635, value: 
key: 219083, value: 
key: 24135, value: 
key: 6825, value: 
key: 23844, value: 
key: 71739, value: 
key: 691973, value: 
key: 851012, value: 
key: 26490, value: 
key: 204197, value: 
key: 130920, value: 
key: 803981, value: 
key: 374661, value: 
key: 796766, value: 
key: 42553, value: 
key: 159819, value: 
key: 168453, value: 
key: 594647, value: 
key: 734704, value: 
key: 2337, value: 
key: 868858, value: 
key: 150896, value: 
key: 588884, value: 
key: 349979, value: 
key: 187940, value: 
key: 23901, value: 
key: 922796, value: 
key: 39957, value: 
key: 77887, value: 
key: 499348, value: 
key: 985157, value: 
key: 70787, value: 
key: 151316, value: 
key: 799080, value: 
key: 55447, value: 
key: 40223, value: 
key: 11874, value: 
key: 411126, value: 
key: 89286, value: 
key: 699649, value: 
key: 8438, value: 
key: 762763, value: 
key: 92695, value: 
key: 214086, value: 
key: 231030, value: 
key: 425668, value: 
key: 516300, value: 
key: 218437, value: 
key: 689824, value: 
key: 243653, value: 
key: 399369, value: 
key: 739440, value: 
key: 16891, value: 
key: 526161, value: 
key: 200209, value: 
key: 729889, value: 
key: 602298, value: 
key: 934113, value: 
key: 4654, value: 
key: 162163, value: 
key: 190801, value: 
key: 694170, value: 
key: 135752, value: 
key: 695135, value: 
key: 13717, value: 
key: 421978, value: 
key: 664715, value: 
key: 3901, value: 
key: 172720, value: 
key: 4560, value: 
key: 372326, value: 
key: 720547, value: 
key: 918591, value: 
key: 621356, value: 
key: 236600, value: 
key: 3143, value: 
key: 856598, value: 
key: 427893, value: 
key: 218123, value: 
key: 799231, value: 
key: 818783, value: 
key: 34017, value: 
key: 507131, value: 
key: 626973, value: 
key: 5147, value: 
key: 30888, value: 
key: 857595, value: 
key: 13700, value: 
key: 199237, value: 
key: 224290, value: 
key: 917648, value: 
key: 49349, value: 
key: 849899, value: 
key: 63017, value: 
key: 362590, value: 
key: 672194, value: 
key: 509616, value: 
key: 388114, value: 
key: 13397, value: 
key: 1558, value: 
key: 818101, value: 
key: 37946, value: 
key: 198137, value: 
key: 273546, value: 
key: 221419, value: 
key: 520985, value: 
key: 6584, value: 
key: 308642, value: 
key: 960507, value: 
key: 38879, value: 
key: 58509, value: 
key: 436932, value: 
key: 304242, value: 
key: 51759, value: 
key: 824218, value: 
key: 18910, value: 
key: 439072, value: 
key: 170636, value: 
key: 490909, value: 
key: 117204, value: 
key: 310698, value: 
key: 204463, value: 
key: 108567, value: 
key: 832910, value: 
key: 308486, value: 
key: 145937, value: 
key: 747764, value: 
key: 615456, value: 
key: 95056, value: 
key: 138278, value: 
key: 8726, value: 
key: 382820, value: 
key: 351882, value: 
key: 77445, value: 
key: 674817, value: 
key: 216253, value: 
key: 55681, value: 
key: 319590, value: 
key: 86973, value: 
key: 44506, value: 
key: 347935, value: 
key: 22517, value: 
key: 249466, value: 
key: 2083, value: 
key: 104855, value: 
key: 146307, value: 
key: 23497, value: 
key: 221121, value: 
key: 996801, value: 
key: 721252, value: 
key: 131967, value: 
key: 195875, value: 
key: 300156, value: 
key: 15920, value: 
key: 88919, value: 
key: 807808, value: 
key: 979471, value: 
key: 423844, value: 
key: 216523, value: 
key: 5240, value: 
key: 135228, value: 
key: 665277, value: 
key: 4429, value: 
key: 319053, value: 
key: 194661, value: 
key: 762493, value: 
key: 297238, value: 
key: 613609, value: 
key: 842690, value: 
key: 856039, value: 
key: 184235, value: 
key: 938883, value: 
key: 10495, value: 
key: 324165, value: 
key: 193051, value: 
key: 210172, value: 
key: 204173, value: 
key: 16882, value: 
key: 696, value: 
key: 40878, value: 
key: 43428, value: 
key: 152865, value: 
key: 809891, value: 
key: 334317, value: 
key: 252710, value: 
key: 230921, value: 
key: 142587, value: 
key: 692033, value: 
key: 110272, value: 
key: 76413, value: 
key: 620388, value: 
key: 459522, value: 
key: 301593, value: 
key: 28210, value: 
key: 29385, value: 
key: 184477, value: 
key: 928981, value: 
key: 445501, value: 
key: 574681, value: 
key: 181399, value: 
key: 477771, value: 
key: 534584, value: 
key: 296790, value: 
key: 754636, value: 
key: 472648, value: 
key: 321375, value: 
key: 216420, value: 
key: 621877, value: 
key: 66236, value: 
key: 391941, value: 
key: 787560, value: 
key: 277207, value: 
key: 369706, value: 
key: 3468, value: 
key: 429857, value: 
key: 202094, value: 
key: 12848, value: 
key: 581034, value: 
key: 154980, value: 
key: 31739, value: 
key: 887181, value: 
key: 620856, value: 
key: 321775, value: 
key: 411414, value: 
key: 646032, value: 
key: 982363, value: 
key: 279221, value: 
key: 550009, value: 
key: 20498, value: 
key: 23174, value: 
key: 40856, value: 
key: 266728, value: 
key: 521201, value: 
key: 682122, value: 
key: 106433, value: 
key: 585241, value: 
key: 918304, value: 
key: 34512, value: 
key: 5086, value: 
key: 118487, value: 
key: 35063, value: 
key: 78686, value: 
key: 814796, value: 
key: 43767, value: 
key: 685428, value: 
key: 259724, value: 
key: 161096, value: 
key: 368556, value: 
key: 212419, value: 
key: 198478, value: 
key: 71559, value: 
key: 2441, value: 
key: 142956, value: 
key: 71436, value: 
key: 487163, value: 
key: 660421, value: 
key: 240214, value: 
key: 370546, value: 
key: 145797, value: 
key: 177981, value: 
key: 389782, value: 
key: 68904, value: 
key: 616866, value: 
key: 4511, value: 
key: 547364, value: 
key: 347401, value: 
key: 18800, value: 
key: 297054, value: 
key: 335877, value: 
key: 71324, value: 
key: 46708, value: 
key: 639407, value: 
key: 420461, value: 
key: 88717, value: 
key: 544624, value: 
key: 386523, value: 
key: 5400, value: 
key: 49666, value: 
key: 243019, value: 
key: 526116, value: 
key: 525939, value: 
key: 411144, value: 
key: 362651, value: 
key: 129203, value: 
key: 10220, value: 
key: 537398, value: 
key: 308527, value: 
key: 547010, value: 
key: 808557, value: 
key: 515, value: 
key: 2418, value: 
key: 341269, value: 
key: 941124, value: 
key: 121472, value: 
key: 576108, value: 
key: 13548, value: 
key: 587739, value: 
key: 4201, value: 
key: 473450, value: 
key: 140675, value: 
key: 92079, value: 
key: 510643, value: 
key: 365799, value: 
key: 36840, value: 
key: 320358, value: 
key: 207062, value: 
key: 324884, value: 
key: 21150, value: 
key: 39362, value: 
key: 603194, value: 
key: 2274, value: 
key: 357000, value: 
key: 374089, value: 
key: 816141, value: 
key: 84429, value: 
key: 75865, value: 
key: 729100, value: 
key: 151572, value: 
key: 125685, value: 
key: 717136, value: 
key: 778357, value: 
key: 68405, value: 
key: 403, value: 
key: 12918, value: 
key: 689127, value: 
key: 500464, value: 
key: 538601, value: 
key: 521652, value: 
key: 743010, value: 
key: 59650, value: 
key: 8463, value: 
key: 593361, value: 
key: 171077, value: 
key: 255427, value: 
key: 281479, value: 
key: 828717, value: 
key: 684533, value: 
key: 2058, value: 
key: 68902, value: 
key: 608625, value: 
key: 345823, value: 
key: 15096, value: 
key: 383805, value: 
key: 63503, value: 
key: 148217, value: 
key: 602375, value: 
key: 81446, value: 
key: 840663, value: 
key: 810833, value: 
key: 939428, value: 
key: 81848, value: 
key: 888814, value: 
key: 625, value: 
key: 718395, value: 
key: 328956, value: 
key: 323753, value: 
key: 939440, value: 
key: 641961, value: 
key: 309610, value: 
key: 563348, value: 
key: 99047, value: 
key: 362891, value: 
key: 714179, value: 
key: 64674, value: 
key: 115716, value: 
key: 575413, value: 
key: 328938, value: 
key: 943661, value: 
key: 223556, value: 
key: 274280, value: 
key: 34778, value: 
key: 21875, value: 
key: 1761, value: 
key: 341337, value: 
key: 985883, value: 
key: 2177, value: 
key: 636941, value: 
key: 733981, value: 
key: 465895, value: 
key: 299463, value: 
key: 742291, value: 
key: 181887, value: 
key: 13463, value: 
key: 65330, value: 
key: 360057, value: 
key: 270745, value: 
key: 128037, value: 
key: 519976, value: 
key: 155633, value: 
key: 389621, value: 
key: 813142, value: 
key: 56794, value: 
key: 525120, value: 
key: 552539, value: 
key: 304680, value: 
key: 4135, value: 
key: 732928, value: 
key: 283, value: 
key: 20009, value: 
key: 229178, value: 
key: 482838, value: 
key: 39513, value: 
key: 689051, value: 
key: 966411, value: 
key: 263129, value: 
key: 1653, value: 
key: 184512, value: 
key: 801271, value: 
key: 32772, value: 
key: 19313, value: 
key: 8131, value: 
key: 646333, value: 
key: 7147, value: 
key: 176119, value: 
key: 514551, value: 
key: 914504, value: 
key: 793435, value: 
key: 347979, value: 
key: 58741, value: 
key: 14277, value: 
key: 466812, value: 
key: 504295, value: 
key: 745920, value: 
key: 483042, value: 
key: 238738, value: 
key: 463235, value: 
key: 31395, value: 
key: 367391, value: 
key: 521144, value: 
key: 609462, value: 
key: 393370, value: 
key: 401109, value: 
key: 351703, value: 
key: 806685, value: 
key: 825848, value: 
key: 1165, value: 
key: 631557, value: 
key: 100844, value: 
key: 496149, value: 
key: 67772, value: 
key: 649181, value: 
key: 418, value: 
key: 782439, value: 
key: 698798, value: 
key: 199954, value: 
key: 213368, value: 
key: 180132, value: 
key: 21217, value: 
key: 726558, value: 
key: 675078, value: 
key: 61051, value: 
key: 354449, value: 
key: 557875, value: 
key: 31979, value: 
key: 903535, value: 
key: 689716, value: 
key: 751004, value: 
key: 544862, value: 
key: 392335, value: 
key: 426430, value: 
key: 298093, value: 
key: 976337, value: 
key: 867417, value: 
key: 273566, value: 
key: 264018, value: 
key: 963951, value: 
key: 525944, value: 
key: 275940, value: 
key: 897843, value: 
key: 565584, value: 
key: 23642, value: 
key: 196768, value: 
key: 778159, value: 
key: 457126, value: 
key: 17742, value: 
key: 214239, value: 
key: 101094, value: 
key: 242906, value: 
key: 304800, value: 
key: 651232, value: 
key: 478729, value: 
key: 357303, value: 
key: 762815, value: 
key: 918474, value: 
key: 217300, value: 
key: 775039, value: 
key: 46546, value: 
key: 6919, value: 
key: 192515, value: 
key: 266340, value: 
key: 15722, value: 
key: 1172, value: 
key: 309764, value: 
key: 736427, value: 
key: 713967, value: 
key: 918986, value: 
key: 64221, value: 
key: 189799, value: 
key: 76318, value: 
key: 11454, value: 
key: 198939, value: 
key: 413232, value: 
key: 930814, value: 
key: 274305, value: 
key: 239485, value: 
key: 362697, value: 
key: 255995, value: 
key: 955431, value: 
key: 224511, value: 
key: 75098, value: 
key: 505612, value: 
key: 803901, value: 
key: 773831, value: 
key: 816156, value: 
key: 271908, value: 
key: 95508, value: 
key: 470655, value: 
key: 2490, value: 
key: 210525, value: 
key: 291232, value: 
key: 76114, value: 
key: 28120, value: 
key: 94538, value: 
key: 222052, value: 
key: 226609, value: 
key: 392546, value: 
key: 75021, value: 
key: 340028, value: 
key: 365418, value: 
key: 331400, value: 
key: 901085, value: 
key: 47813, value: 
key: 501104, value: 
key: 4726, value: 
key: 514014, value: 
key: 6539, value: 
key: 789816, value: 
key: 74479, value: 
key: 1969, value: 
key: 524947, value: 
key: 2063, value: 
key: 804766, value: 
key: 16127, value: 
key: 482739, value: 
key: 487651, value: 
key: 357538, value: 
key: 879225, value: 
key: 170180, value: 
key: 362402, value: 
key: 343012, value: 
key: 17713, value: 
key: 202179, value: 
key: 661972, value: 
key: 228766, value: 
key: 814701, value: 
key: 303896, value: 
key: 40995, value: 
key: 290, value: 
key: 602807, value: 
key: 741212, value: 
key: 25640, value: 
key: 122516, value: 
key: 971013, value: 
key: 113068, value: 
key: 10288, value: 
key: 283017, value: 
key: 14853, value: 
key: 153529, value: 
key: 70970, value: 
key: 719088, value: 
key: 948653, value: 
key: 437571, value: 
key: 3857, value: 
key: 994115, value: 
key: 962853, value: 
key: 424890, value: 
key: 32668, value: 
key: 368, value: 
key: 461455, value: 
key: 362491, value: 
key: 413663, value: 
key: 106211, value: 
key: 790654, value: 
key: 307003, value: 
key: 286304, value: 
key: 29468, value: 
key: 190636, value: 
key: 931547, value: 
key: 80911, value: 
key: 102545, value: 
key: 691878, value: 
key: 65626, value: 
key: 35625, value: 
key: 478187, value: 
key: 19542, value: 
key: 294545, value: 
key: 173550, value: 
key: 157213, value: 
key: 107298, value: 
key: 10705, value: 
key: 25510, value: 
key: 331536, value: 
key: 750807, value: 
key: 354957, value: 
key: 147441, value: 
key: 277627, value: 
key: 121261, value: 
key: 510759, value: 
key: 57133, value: 
key: 129964, value: 
key: 502334, value: 
key: 450714, value: 
key: 490572, value: 
key: 906176, value: 
key: 93416, value: 
key: 199402, value: 
key: 154584, value: 
key: 498358, value: 
key: 21842, value: 
key: 491674, value: 
key: 605310, value: 
key: 4270, value: 
key: 864801, value: 
key: 53689, value: 
key: 65851, value: 
key: 495487, value: 
key: 717170, value: 
key: 341469, value: 
key: 1679, value: 
key: 538353, value: 
key: 211375, value: 
key: 23833, value: 
key: 309023, value: 
key: 19786, value: 
key: 113420, value: 
key: 283253, value: 
key: 179729, value: 
key: 444014, value: 
key: 150272, value: 
key: 8243, value: 
key: 289958, value: 
key: 64924, value: 
key: 173002, value: 
key: 182556, value: 
key: 125452, value: 
key: 644575, value: 
key: 684016, value: 
key: 198012, value: 
key: 424623, value: 
key: 23611, value: 
key: 625484, value: 
key: 237074, value: 
key: 242951, value: 
key: 2609, value: 
key: 83246, value: 
key: 911103, value: 
key: 760, value: 
key: 377660, value: 
key: 478026, value: 
key: 83600, value: 
key: 297430, value: 
key: 556324, value: 
key: 735255, value: 
key: 5644, value: 
key: 46795, value: 
key: 983407, value: 
key: 522167, value: 
key: 689880, value: 
key: 525362, value: 
key: 7411, value: 
key: 48515, value: 
key: 221572, value: 
key: 39104, value: 
key: 46782, value: 
key: 978827, value: 
key: 932908, value: 
key: 16372, value: 
key: 975958, value: 
key: 691926, value: 
key: 157923, value: 
key: 316544, value: 
key: 45642, value: 
key: 151981, value: 
key: 955565, value: 
key: 704800, value: 
key: 820115, value: 
key: 654347, value: 
key: 516139, value: 
key: 842029, value: 
key: 240595, value: 
key: 14383, value: 
key: 70301, value: 
key: 720215, value: 
key: 477186, value: 
key: 361001, value: 
key: 295386, value: 
